customer_id,name,home_country,risk_profile,avg_transaction_amount,created_at
2779,Customer_2779,Romania,medium,218.05,2025-09-01 10:01:00
2780,Customer_2780,Belgium,medium,249.33,2025-07-19 13:00:00
2781,Customer_2781,Poland,low,30.85,2025-05-24 20:27:00
2782,Customer_2782,Netherlands,low,47.19,2025-04-21 14:42:00
2783,Customer_2783,United Kingdom,low,55.69,2025-07-16 17:12:00
2784,Customer_2784,Spain,low,105.78,2025-06-16 20:15:00
2785,Customer_2785,Romania,low,42.76,2025-09-01 19:04:00
2786,Customer_2786,France,low,33.7,2025-07-28 08:13:00
2787,Customer_2787,Poland,low,119.6,2025-02-04 18:35:00
2788,Customer_2788,Poland,low,42.07,2025-04-07 13:06:00
2789,Customer_2789,Italy,low,111.82,2025-07-04 12:41:00
2790,Customer_2790,United Kingdom,medium,276.48,2025-02-11 11:39:00
2791,Customer_2791,France,low,45.03,2025-10-18 19:40:00
2792,Customer_2792,Spain,low,88.9,2025-09-06 18:48:00
2793,Customer_2793,Italy,medium,187.7,2025-04-26 14:56:00
2794,Customer_2794,Belgium,low,70.37,2025-04-19 12:00:00
2795,Customer_2795,Austria,low,113.47,2025-08-18 19:10:00
2796,Customer_2796,Italy,low,118.07,2025-10-01 18:17:00
2797,Customer_2797,Spain,low,35.7,2025-12-02 19:11:00
2798,Customer_2798,Spain,medium,123.48,2025-05-15 08:42:00
2799,Customer_2799,Poland,low,33.45,2025-02-24 19:13:00
2800,Customer_2800,Belgium,low,108.02,2025-05-27 18:27:00
2801,Customer_2801,Germany,low,103.36,2025-03-16 14:00:00
2802,Customer_2802,Germany,low,73.3,2025-11-27 14:06:00
2803,Customer_2803,France,medium,126.59,2025-03-14 09:27:00
2804,Customer_2804,Spain,low,36.62,2025-12-17 19:35:00
2805,Customer_2805,Romania,medium,285.05,2025-10-11 15:10:00
2806,Customer_2806,United Kingdom,low,76.73,2025-08-14 10:39:00
2807,Customer_2807,Poland,low,46.02,2025-04-24 20:49:00
2808,Customer_2808,Italy,low,49.55,2025-09-15 09:55:00
2809,Customer_2809,United Kingdom,low,89.45,2025-01-08 19:44:00
2810,Customer_2810,Romania,medium,104.9,2025-08-13 18:37:00
2811,Customer_2811,Germany,low,37.98,2025-04-26 10:15:00
2812,Customer_2812,Italy,low,80.69,2025-02-08 16:35:00
2813,Customer_2813,France,low,73.76,2025-05-09 13:35:00
2814,Customer_2814,Germany,medium,89.68,2025-08-28 11:08:00
2815,Customer_2815,Spain,low,28.94,2025-03-20 15:04:00
2816,Customer_2816,Austria,low,74.67,2025-12-25 13:29:00
2817,Customer_2817,Germany,low,119.28,2025-06-01 08:48:00
2818,Customer_2818,Italy,medium,250.57,2025-12-01 20:46:00
2819,Customer_2819,Italy,low,36.49,2025-12-26 18:37:00
2820,Customer_2820,France,low,39.04,2025-02-15 20:57:00
2821,Customer_2821,Romania,low,25.72,2025-11-24 17:01:00
2822,Customer_2822,Germany,high,387.71,2025-11-04 20:58:00
2823,Customer_2823,Romania,low,95.25,2025-05-06 09:34:00
2824,Customer_2824,Germany,low,77.64,2025-08-10 15:33:00
2825,Customer_2825,France,low,102.44,2025-05-17 17:50:00
2826,Customer_2826,Italy,low,66.89,2025-09-14 15:01:00
2827,Customer_2827,Italy,low,20.28,2025-05-08 14:22:00
2828,Customer_2828,Belgium,low,92.39,2025-05-17 10:25:00
2829,Customer_2829,Austria,low,43.58,2025-03-26 12:32:00
2830,Customer_2830,Spain,high,421.74,2025-01-12 12:52:00
2831,Customer_2831,Germany,medium,162.57,2025-01-18 19:02:00
2832,Customer_2832,Poland,low,40.79,2025-07-20 17:35:00
2833,Customer_2833,Poland,low,98.65,2025-01-25 17:49:00
2834,Customer_2834,Romania,low,26.45,2025-05-26 08:59:00
2835,Customer_2835,France,medium,135.62,2025-09-04 16:58:00
2836,Customer_2836,Romania,low,46.16,2025-12-09 18:11:00
2837,Customer_2837,Romania,medium,189.66,2025-04-17 11:24:00
2838,Customer_2838,Spain,low,26.42,2025-05-08 10:43:00
2839,Customer_2839,France,low,60.01,2025-11-10 19:10:00
2840,Customer_2840,Romania,low,86.95,2025-12-10 14:19:00
2841,Customer_2841,Germany,low,107.94,2025-12-05 13:46:00
2842,Customer_2842,Romania,low,30.41,2025-05-03 15:55:00
2843,Customer_2843,Italy,medium,144.16,2025-11-13 10:22:00
2844,Customer_2844,Belgium,medium,270.58,2025-01-06 14:50:00
2845,Customer_2845,Spain,low,56.9,2025-09-22 10:18:00
2846,Customer_2846,Spain,high,746.86,2025-01-22 09:30:00
2847,Customer_2847,Austria,low,99.21,2025-05-17 17:52:00
2848,Customer_2848,Romania,low,111.81,2025-04-24 09:23:00
2849,Customer_2849,Spain,low,70.1,2025-03-27 12:21:00
2850,Customer_2850,Germany,low,103.18,2025-01-22 19:21:00
2851,Customer_2851,Italy,low,83.91,2025-05-08 11:58:00
2852,Customer_2852,Spain,low,96.5,2025-06-07 16:16:00
2853,Customer_2853,United Kingdom,low,90.89,2025-07-24 11:51:00
2854,Customer_2854,Germany,medium,99.81,2025-12-20 15:33:00
2855,Customer_2855,Poland,low,98.74,2025-09-02 17:12:00
2856,Customer_2856,Spain,low,83.09,2025-04-16 11:08:00
2857,Customer_2857,Austria,low,119.94,2025-01-14 08:46:00
2858,Customer_2858,France,high,750.88,2025-10-25 16:31:00
2859,Customer_2859,Belgium,high,257.18,2025-09-28 14:49:00
2860,Customer_2860,Romania,low,72.45,2025-01-01 10:13:00
2861,Customer_2861,Italy,high,217.64,2025-02-11 20:26:00
2862,Customer_2862,France,low,103.76,2025-09-01 11:44:00
2863,Customer_2863,Austria,low,83.68,2025-08-09 19:18:00
2864,Customer_2864,United Kingdom,low,92.48,2025-07-01 17:43:00
2865,Customer_2865,Spain,low,80.97,2025-06-05 08:04:00
2866,Customer_2866,Netherlands,low,100.85,2025-09-21 20:36:00
2867,Customer_2867,Netherlands,low,49.22,2025-04-13 16:30:00
2868,Customer_2868,Belgium,medium,209.04,2025-07-07 10:52:00
2869,Customer_2869,Germany,medium,213.45,2025-09-05 09:15:00
2870,Customer_2870,Poland,low,53.77,2025-02-03 12:59:00
2871,Customer_2871,Italy,low,105.73,2025-05-05 16:34:00
2872,Customer_2872,Austria,medium,89.43,2025-06-21 08:49:00
2873,Customer_2873,Belgium,low,113.56,2025-07-14 20:47:00
2874,Customer_2874,Italy,low,29.6,2025-12-05 14:49:00
2875,Customer_2875,Italy,medium,287.65,2025-01-17 11:23:00
2876,Customer_2876,Austria,low,80.74,2025-01-13 10:43:00
2877,Customer_2877,Poland,low,114.03,2025-04-04 10:49:00
2878,Customer_2878,Spain,low,54.05,2025-01-27 14:32:00
2879,Customer_2879,Romania,low,77.2,2025-08-21 15:27:00
2880,Customer_2880,Romania,low,34.26,2025-04-17 12:18:00
2881,Customer_2881,Italy,low,50.4,2025-09-01 20:33:00
2882,Customer_2882,Poland,medium,155.37,2025-04-16 18:58:00
2883,Customer_2883,Romania,low,72.86,2025-07-02 11:14:00
2884,Customer_2884,Belgium,low,32.41,2025-02-22 13:28:00
2885,Customer_2885,Italy,low,24.75,2025-06-19 17:45:00
2886,Customer_2886,France,medium,142.87,2025-03-01 19:28:00
2887,Customer_2887,Netherlands,low,36.56,2025-10-23 17:39:00
2888,Customer_2888,Austria,medium,206.0,2025-07-28 20:42:00
2889,Customer_2889,Netherlands,medium,221.18,2025-10-24 19:43:00
2890,Customer_2890,Poland,low,72.22,2025-03-18 20:23:00
2891,Customer_2891,United Kingdom,low,115.19,2025-04-05 13:36:00
2892,Customer_2892,France,low,97.23,2025-05-19 17:50:00
2893,Customer_2893,Spain,high,734.32,2025-02-06 20:51:00
2894,Customer_2894,Spain,low,34.13,2025-07-13 17:35:00
2895,Customer_2895,Italy,low,89.97,2025-09-16 10:25:00
2896,Customer_2896,France,low,61.77,2025-01-21 15:11:00
2897,Customer_2897,Spain,low,114.3,2025-12-08 16:38:00
2898,Customer_2898,Spain,low,86.25,2025-06-21 11:57:00
2899,Customer_2899,Romania,low,109.71,2025-01-27 12:52:00
2900,Customer_2900,Italy,medium,291.2,2025-11-04 10:57:00
2901,Customer_2901,United Kingdom,low,54.13,2025-09-26 20:09:00
2902,Customer_2902,Austria,low,55.87,2025-11-05 14:42:00
2903,Customer_2903,Netherlands,low,75.06,2025-10-13 13:26:00
2904,Customer_2904,France,medium,127.66,2025-09-16 20:27:00
2905,Customer_2905,France,low,88.57,2025-03-25 11:51:00
2906,Customer_2906,Romania,low,53.69,2025-02-09 11:49:00
2907,Customer_2907,Netherlands,low,34.9,2025-10-26 20:19:00
2908,Customer_2908,Romania,low,109.9,2025-01-27 10:30:00
2909,Customer_2909,Spain,low,86.77,2025-09-14 17:25:00
2910,Customer_2910,Austria,low,25.52,2025-07-17 11:04:00
2911,Customer_2911,France,low,101.43,2025-06-27 08:03:00
2912,Customer_2912,France,low,25.6,2025-11-09 09:18:00
2913,Customer_2913,United Kingdom,low,93.77,2025-01-15 14:49:00
2914,Customer_2914,Germany,medium,194.8,2025-10-15 18:26:00
2915,Customer_2915,Germany,low,56.84,2025-11-09 12:01:00
2916,Customer_2916,Poland,low,79.88,2025-07-06 08:45:00
2917,Customer_2917,Poland,medium,239.72,2025-07-22 10:38:00
2918,Customer_2918,Germany,low,75.55,2025-02-24 15:46:00
2919,Customer_2919,Poland,medium,283.08,2025-03-19 19:59:00
2920,Customer_2920,United Kingdom,low,97.77,2025-01-13 16:43:00
2921,Customer_2921,Romania,low,117.03,2025-04-07 15:14:00
2922,Customer_2922,France,medium,289.92,2025-06-12 19:59:00
2923,Customer_2923,Germany,low,111.58,2025-07-04 15:34:00
2924,Customer_2924,France,low,40.49,2025-03-22 09:05:00
2925,Customer_2925,United Kingdom,low,57.98,2025-04-25 14:15:00
2926,Customer_2926,Romania,high,390.65,2025-08-16 16:36:00
2927,Customer_2927,Belgium,low,39.04,2025-08-03 18:34:00
2928,Customer_2928,Netherlands,low,79.26,2025-12-06 17:20:00
2929,Customer_2929,Italy,low,59.56,2025-09-02 09:27:00
2930,Customer_2930,Netherlands,low,25.29,2025-08-07 18:16:00
2931,Customer_2931,France,low,73.42,2025-03-15 19:50:00
2932,Customer_2932,Poland,low,37.03,2025-03-03 08:53:00
2933,Customer_2933,Germany,low,107.82,2025-10-18 10:06:00
2934,Customer_2934,Spain,low,113.06,2025-07-06 17:34:00
2935,Customer_2935,Belgium,low,69.13,2025-12-22 17:28:00
2936,Customer_2936,Spain,medium,270.65,2025-04-28 16:15:00
2937,Customer_2937,France,medium,118.99,2025-11-11 14:01:00
2938,Customer_2938,Belgium,low,95.03,2025-12-01 15:50:00
2939,Customer_2939,United Kingdom,low,83.67,2025-07-22 09:29:00
2940,Customer_2940,Poland,low,60.27,2025-08-08 14:33:00
2941,Customer_2941,Germany,medium,83.4,2025-01-13 16:09:00
2942,Customer_2942,France,low,37.09,2025-04-21 13:20:00
2943,Customer_2943,Germany,low,59.34,2025-11-12 08:49:00
2944,Customer_2944,Belgium,low,64.73,2025-02-22 12:25:00
2945,Customer_2945,United Kingdom,low,27.29,2025-11-25 10:04:00
2946,Customer_2946,United Kingdom,low,76.79,2025-08-25 17:02:00
2947,Customer_2947,Romania,low,97.26,2025-05-08 14:39:00
2948,Customer_2948,United Kingdom,low,98.33,2025-01-06 10:57:00
2949,Customer_2949,Italy,medium,255.64,2025-10-23 19:14:00
2950,Customer_2950,Romania,low,91.92,2025-12-23 12:32:00
2951,Customer_2951,Netherlands,low,49.81,2025-10-11 19:39:00
2952,Customer_2952,Romania,low,26.6,2025-02-10 13:28:00
2953,Customer_2953,Romania,low,116.24,2025-01-23 18:28:00
2954,Customer_2954,France,low,37.9,2025-09-13 15:24:00
2955,Customer_2955,Poland,low,96.91,2025-11-06 08:59:00
2956,Customer_2956,United Kingdom,low,58.04,2025-02-20 09:46:00
2957,Customer_2957,Poland,low,73.22,2025-07-18 10:54:00
2958,Customer_2958,United Kingdom,low,63.65,2025-08-23 10:53:00
2959,Customer_2959,Germany,low,77.68,2025-08-24 08:50:00
2960,Customer_2960,Romania,low,72.44,2025-07-21 10:43:00
2961,Customer_2961,Spain,low,89.55,2025-01-22 13:48:00
2962,Customer_2962,Austria,low,81.95,2025-11-15 17:02:00
2963,Customer_2963,Italy,low,36.79,2025-09-06 20:47:00
2964,Customer_2964,Belgium,medium,139.03,2025-03-17 14:29:00
2965,Customer_2965,United Kingdom,low,34.04,2025-10-10 10:40:00
2966,Customer_2966,Spain,low,33.31,2025-09-24 17:54:00
2967,Customer_2967,Netherlands,medium,262.67,2025-04-28 11:34:00
2968,Customer_2968,United Kingdom,medium,154.84,2025-03-09 09:43:00
2969,Customer_2969,Belgium,low,96.15,2025-12-16 10:58:00
2970,Customer_2970,Belgium,low,116.86,2025-03-13 17:14:00
2971,Customer_2971,Spain,low,80.79,2025-11-12 09:14:00
2972,Customer_2972,Romania,low,91.06,2025-06-12 08:41:00
2973,Customer_2973,Poland,low,115.63,2025-09-11 08:39:00
2974,Customer_2974,Belgium,medium,250.06,2025-05-27 12:14:00
2975,Customer_2975,Italy,low,82.81,2025-02-22 16:52:00
2976,Customer_2976,United Kingdom,low,103.24,2025-08-20 15:10:00
2977,Customer_2977,Italy,low,103.3,2025-06-19 11:17:00
2978,Customer_2978,Italy,low,56.42,2025-07-10 09:20:00
2979,Customer_2979,Netherlands,low,52.68,2025-06-07 09:13:00
2980,Customer_2980,Germany,low,108.61,2025-07-16 19:54:00
2981,Customer_2981,Romania,low,99.88,2025-08-28 13:02:00
2982,Customer_2982,Italy,high,359.45,2025-03-23 18:51:00
2983,Customer_2983,France,low,96.98,2025-02-02 20:22:00
2984,Customer_2984,Germany,low,81.57,2025-02-23 17:33:00
2985,Customer_2985,Poland,low,80.51,2025-03-25 15:00:00
2986,Customer_2986,Netherlands,low,43.5,2025-09-17 16:54:00
2987,Customer_2987,Belgium,low,109.02,2025-06-18 20:58:00
2988,Customer_2988,Austria,low,115.55,2025-10-17 14:50:00
2989,Customer_2989,Poland,low,47.95,2025-03-05 15:45:00
2990,Customer_2990,Belgium,low,118.32,2025-11-09 16:40:00
2991,Customer_2991,Belgium,low,62.2,2025-06-26 13:50:00
2992,Customer_2992,United Kingdom,low,70.2,2025-05-20 09:05:00
2993,Customer_2993,Austria,high,215.24,2025-01-02 08:09:00
2994,Customer_2994,Netherlands,low,42.96,2025-11-08 09:15:00
2995,Customer_2995,Germany,low,102.58,2025-02-26 13:55:00
2996,Customer_2996,Belgium,low,20.56,2025-06-16 08:33:00
2997,Customer_2997,Spain,low,62.57,2025-12-06 18:06:00
2998,Customer_2998,Netherlands,low,105.11,2025-09-20 14:24:00
2999,Customer_2999,United Kingdom,low,91.67,2025-03-16 19:59:00
3000,Customer_3000,Spain,low,109.89,2025-08-24 12:41:00
3001,Customer_3001,Austria,low,20.64,2025-06-28 16:47:00
3002,Customer_3002,Germany,medium,143.34,2025-02-17 11:51:00
3003,Customer_3003,Germany,low,100.77,2025-02-24 10:12:00
3004,Customer_3004,France,low,80.66,2025-11-01 18:19:00
3005,Customer_3005,United Kingdom,low,57.72,2025-01-03 16:15:00
3006,Customer_3006,Austria,low,36.02,2025-12-18 15:22:00
3007,Customer_3007,Italy,low,96.69,2025-07-17 19:05:00
3008,Customer_3008,Poland,low,38.07,2025-06-16 15:20:00
3009,Customer_3009,Netherlands,low,56.32,2025-11-09 15:08:00
3010,Customer_3010,Austria,low,77.12,2025-01-11 10:39:00
3011,Customer_3011,France,low,97.55,2025-11-24 15:24:00
3012,Customer_3012,Romania,low,30.22,2025-01-18 10:45:00
3013,Customer_3013,Poland,high,587.25,2025-03-03 15:43:00
3014,Customer_3014,Spain,low,98.72,2025-12-07 17:41:00
3015,Customer_3015,United Kingdom,high,774.01,2025-01-11 10:11:00
3016,Customer_3016,Germany,low,76.69,2025-10-07 19:26:00
3017,Customer_3017,Germany,high,639.68,2025-06-22 17:04:00
3018,Customer_3018,Netherlands,low,75.07,2025-04-06 13:41:00
3019,Customer_3019,Belgium,low,44.45,2025-10-28 16:13:00
3020,Customer_3020,Belgium,low,50.81,2025-07-04 15:46:00
3021,Customer_3021,Poland,low,108.25,2025-04-06 20:25:00
3022,Customer_3022,Netherlands,low,21.96,2025-06-09 12:36:00
3023,Customer_3023,Poland,low,92.5,2025-03-15 17:52:00
3024,Customer_3024,United Kingdom,low,38.68,2025-03-15 09:10:00
3025,Customer_3025,Italy,low,86.67,2025-10-15 20:33:00
3026,Customer_3026,Poland,low,41.42,2025-12-27 13:08:00
3027,Customer_3027,United Kingdom,high,767.48,2025-09-08 10:09:00
3028,Customer_3028,Italy,medium,245.6,2025-02-05 20:23:00
3029,Customer_3029,Austria,low,92.61,2025-01-18 11:11:00
3030,Customer_3030,Italy,medium,138.37,2025-09-16 17:51:00
3031,Customer_3031,Poland,low,70.59,2025-10-15 13:43:00
3032,Customer_3032,Spain,low,92.2,2025-06-22 16:22:00
3033,Customer_3033,Germany,low,73.5,2025-01-26 20:50:00
3034,Customer_3034,Italy,low,47.81,2025-05-08 14:41:00
3035,Customer_3035,France,medium,268.14,2025-10-11 09:29:00
3036,Customer_3036,France,low,107.18,2025-04-28 19:36:00
3037,Customer_3037,France,low,34.92,2025-10-06 20:59:00
3038,Customer_3038,United Kingdom,low,86.4,2025-02-10 11:30:00
3039,Customer_3039,Netherlands,low,93.49,2025-04-02 17:52:00
3040,Customer_3040,Spain,medium,206.84,2025-08-03 11:43:00
3041,Customer_3041,United Kingdom,low,80.87,2025-02-05 14:03:00
3042,Customer_3042,Germany,low,31.56,2025-03-04 18:59:00
3043,Customer_3043,Poland,low,95.27,2025-03-02 09:38:00
3044,Customer_3044,France,low,58.26,2025-02-05 10:02:00
3045,Customer_3045,France,low,23.19,2025-03-24 13:42:00
3046,Customer_3046,Romania,medium,285.13,2025-04-20 19:46:00
3047,Customer_3047,Spain,low,77.19,2025-07-13 13:13:00
3048,Customer_3048,Romania,low,37.88,2025-11-22 20:19:00
3049,Customer_3049,Romania,low,96.44,2025-05-06 09:05:00
3050,Customer_3050,Netherlands,low,75.84,2025-07-21 16:08:00
3051,Customer_3051,Belgium,medium,206.81,2025-06-05 10:38:00
3052,Customer_3052,Netherlands,low,21.71,2025-10-07 19:54:00
3053,Customer_3053,Belgium,high,409.99,2025-07-27 20:04:00
3054,Customer_3054,Italy,medium,127.22,2025-11-19 17:22:00
3055,Customer_3055,Germany,medium,208.36,2025-01-25 09:14:00
3056,Customer_3056,Poland,low,47.55,2025-07-12 16:20:00
3057,Customer_3057,Romania,low,50.69,2025-03-07 08:16:00
3058,Customer_3058,France,medium,251.27,2025-01-05 15:59:00
3059,Customer_3059,Italy,low,56.18,2025-03-16 11:35:00
3060,Customer_3060,Poland,low,36.64,2025-10-02 15:46:00
3061,Customer_3061,France,low,106.2,2025-01-14 11:08:00
3062,Customer_3062,Germany,medium,196.83,2025-02-11 13:16:00
3063,Customer_3063,Germany,medium,230.58,2025-11-01 11:44:00
3064,Customer_3064,Netherlands,low,25.86,2025-01-20 13:58:00
3065,Customer_3065,Austria,high,538.66,2025-11-15 13:27:00
3066,Customer_3066,Netherlands,low,57.09,2025-10-22 20:22:00
3067,Customer_3067,Belgium,low,104.35,2025-04-09 15:53:00
3068,Customer_3068,France,low,101.01,2025-08-14 08:07:00
3069,Customer_3069,Italy,low,96.92,2025-09-04 08:13:00
3070,Customer_3070,Italy,medium,242.07,2025-07-18 11:06:00
3071,Customer_3071,Poland,low,96.34,2025-02-16 10:27:00
3072,Customer_3072,Romania,low,21.31,2025-02-26 19:42:00
3073,Customer_3073,Belgium,low,34.81,2025-01-28 19:06:00
3074,Customer_3074,Belgium,low,66.35,2025-04-17 08:26:00
3075,Customer_3075,Poland,low,25.39,2025-12-08 13:05:00
3076,Customer_3076,Italy,medium,143.3,2025-09-09 15:19:00
3077,Customer_3077,Spain,medium,118.5,2025-12-07 08:01:00
3078,Customer_3078,United Kingdom,low,54.89,2025-09-22 13:28:00
3079,Customer_3079,Austria,low,79.62,2025-08-01 11:07:00
3080,Customer_3080,Romania,low,39.9,2025-11-26 20:12:00
3081,Customer_3081,United Kingdom,low,102.26,2025-08-09 14:56:00
3082,Customer_3082,Austria,low,34.89,2025-06-19 09:33:00
3083,Customer_3083,Spain,medium,233.88,2025-08-01 08:03:00
3084,Customer_3084,Netherlands,low,62.56,2025-05-11 18:37:00
3085,Customer_3085,Italy,medium,254.92,2025-01-15 17:31:00
3086,Customer_3086,Poland,low,45.23,2025-01-24 18:16:00
3087,Customer_3087,United Kingdom,low,96.83,2025-09-03 19:36:00
3088,Customer_3088,Netherlands,low,51.5,2025-11-23 09:20:00
3089,Customer_3089,Germany,low,81.06,2025-09-02 20:37:00
3090,Customer_3090,Netherlands,low,79.79,2025-08-13 20:38:00
3091,Customer_3091,Romania,high,583.33,2025-11-03 11:29:00
3092,Customer_3092,United Kingdom,low,32.03,2025-07-13 17:35:00
3093,Customer_3093,Netherlands,low,110.81,2025-02-05 11:31:00
3094,Customer_3094,Netherlands,high,491.01,2025-10-09 11:14:00
3095,Customer_3095,Germany,medium,176.12,2025-04-24 19:32:00
3096,Customer_3096,United Kingdom,low,78.29,2025-02-20 15:51:00
3097,Customer_3097,Italy,low,102.25,2025-05-06 14:54:00
3098,Customer_3098,Germany,low,66.73,2025-09-15 16:54:00
3099,Customer_3099,Germany,low,61.07,2025-03-22 18:42:00
3100,Customer_3100,Italy,low,86.04,2025-05-04 16:51:00
3101,Customer_3101,France,low,88.43,2025-10-19 16:38:00
3102,Customer_3102,Romania,medium,251.61,2025-08-05 09:05:00
3103,Customer_3103,Poland,high,638.57,2025-09-17 18:37:00
3104,Customer_3104,Netherlands,medium,191.81,2025-02-18 14:57:00
3105,Customer_3105,Netherlands,low,33.82,2025-02-15 13:33:00
3106,Customer_3106,Romania,low,43.31,2025-08-17 13:28:00
3107,Customer_3107,Italy,low,26.17,2025-01-09 16:02:00
3108,Customer_3108,Austria,low,67.33,2025-02-27 10:53:00
3109,Customer_3109,Spain,low,28.51,2025-10-13 09:48:00
3110,Customer_3110,France,medium,192.4,2025-08-22 17:17:00
3111,Customer_3111,Germany,low,62.35,2025-09-05 15:46:00
3112,Customer_3112,Austria,low,119.9,2025-08-22 18:03:00
3113,Customer_3113,Netherlands,low,55.46,2025-12-04 12:57:00
3114,Customer_3114,France,medium,173.18,2025-06-14 08:31:00
3115,Customer_3115,Romania,low,37.7,2025-05-22 20:44:00
3116,Customer_3116,Romania,low,53.33,2025-07-12 09:49:00
3117,Customer_3117,Poland,low,105.9,2025-11-22 18:25:00
3118,Customer_3118,Germany,low,24.52,2025-10-14 19:40:00
3119,Customer_3119,Netherlands,medium,162.79,2025-09-08 19:16:00
3120,Customer_3120,United Kingdom,low,46.56,2025-09-10 10:04:00
3121,Customer_3121,Poland,low,76.08,2025-02-13 10:10:00
3122,Customer_3122,Belgium,low,44.32,2025-11-14 12:34:00
3123,Customer_3123,Romania,low,70.25,2025-10-26 20:14:00
3124,Customer_3124,Netherlands,low,73.27,2025-09-08 17:02:00
3125,Customer_3125,Austria,low,45.85,2025-08-05 20:33:00
3126,Customer_3126,Poland,low,26.81,2025-01-20 09:05:00
3127,Customer_3127,Netherlands,low,119.87,2025-02-19 20:46:00
3128,Customer_3128,Spain,low,95.55,2025-10-21 10:52:00
3129,Customer_3129,Spain,low,30.8,2025-04-16 19:26:00
3130,Customer_3130,Italy,low,118.1,2025-01-09 13:35:00
3131,Customer_3131,Romania,low,53.25,2025-12-01 10:23:00
3132,Customer_3132,Netherlands,medium,189.03,2025-05-04 17:06:00
3133,Customer_3133,Austria,low,23.16,2025-04-23 12:17:00
3134,Customer_3134,Italy,medium,171.61,2025-02-16 20:47:00
3135,Customer_3135,Poland,medium,284.9,2025-02-25 16:08:00
3136,Customer_3136,Netherlands,low,77.32,2025-09-21 08:34:00
3137,Customer_3137,Romania,high,637.69,2025-07-15 16:09:00
3138,Customer_3138,France,low,64.29,2025-07-17 09:50:00
3139,Customer_3139,Spain,medium,216.96,2025-07-21 14:16:00
3140,Customer_3140,Romania,low,86.32,2025-10-26 11:44:00
3141,Customer_3141,United Kingdom,low,81.85,2025-08-10 16:24:00
3142,Customer_3142,United Kingdom,low,109.25,2025-02-11 13:37:00
3143,Customer_3143,Netherlands,high,682.15,2025-01-04 09:39:00
3144,Customer_3144,Germany,low,87.95,2025-01-28 18:49:00
3145,Customer_3145,Poland,high,347.84,2025-07-23 08:22:00
3146,Customer_3146,France,low,27.86,2025-11-24 08:14:00
3147,Customer_3147,United Kingdom,low,97.13,2025-07-07 14:20:00
3148,Customer_3148,Spain,low,90.94,2025-03-04 16:37:00
3149,Customer_3149,Netherlands,low,79.95,2025-07-16 08:03:00
3150,Customer_3150,Italy,low,85.13,2025-05-26 10:19:00
3151,Customer_3151,Romania,high,350.13,2025-01-10 14:24:00
3152,Customer_3152,Netherlands,medium,242.92,2025-09-20 14:27:00
3153,Customer_3153,Poland,low,52.69,2025-07-09 10:00:00
3154,Customer_3154,Netherlands,low,106.52,2025-08-25 15:21:00
3155,Customer_3155,Romania,medium,205.67,2025-05-25 13:14:00
3156,Customer_3156,Spain,medium,257.16,2025-01-14 10:15:00
3157,Customer_3157,Belgium,low,60.44,2025-07-26 10:54:00
3158,Customer_3158,Germany,medium,154.03,2025-05-02 09:25:00
3159,Customer_3159,Belgium,low,54.7,2025-01-01 19:59:00
3160,Customer_3160,Austria,low,38.67,2025-03-05 12:11:00
3161,Customer_3161,Poland,low,108.14,2025-12-22 15:19:00
3162,Customer_3162,Austria,low,51.6,2025-02-13 08:06:00
3163,Customer_3163,France,low,90.91,2025-02-03 13:58:00
3164,Customer_3164,Romania,medium,135.26,2025-09-21 14:03:00
3165,Customer_3165,Italy,medium,295.47,2025-01-04 15:37:00
3166,Customer_3166,Romania,high,488.72,2025-08-18 10:12:00
3167,Customer_3167,France,low,79.55,2025-06-15 20:57:00
3168,Customer_3168,Italy,medium,140.1,2025-03-23 14:50:00
3169,Customer_3169,Netherlands,medium,220.49,2025-07-03 10:46:00
3170,Customer_3170,France,medium,91.76,2025-09-09 11:47:00
3171,Customer_3171,Poland,low,63.01,2025-12-19 19:24:00
3172,Customer_3172,Romania,low,75.41,2025-11-06 13:16:00
3173,Customer_3173,Romania,low,32.79,2025-11-18 19:48:00
3174,Customer_3174,Spain,low,107.86,2025-06-26 20:17:00
3175,Customer_3175,Italy,low,114.46,2025-05-10 18:23:00
3176,Customer_3176,Netherlands,low,53.85,2025-03-28 11:54:00
3177,Customer_3177,France,low,114.45,2025-03-23 15:18:00
3178,Customer_3178,Romania,low,93.65,2025-08-22 17:46:00
3179,Customer_3179,France,low,110.12,2025-07-25 11:15:00
3180,Customer_3180,Netherlands,low,87.85,2025-03-16 10:01:00
3181,Customer_3181,Spain,medium,202.12,2025-07-22 10:52:00
3182,Customer_3182,France,medium,157.8,2025-01-21 16:03:00
3183,Customer_3183,France,low,58.7,2025-04-27 08:16:00
3184,Customer_3184,Belgium,low,39.44,2025-07-20 20:14:00
3185,Customer_3185,Belgium,low,70.3,2025-03-09 17:57:00
3186,Customer_3186,Spain,low,42.95,2025-05-01 08:54:00
3187,Customer_3187,France,low,91.52,2025-07-15 15:32:00
3188,Customer_3188,Netherlands,low,26.7,2025-07-12 10:17:00
3189,Customer_3189,Netherlands,low,87.0,2025-06-09 12:27:00
3190,Customer_3190,Italy,medium,126.26,2025-09-12 19:04:00
3191,Customer_3191,Poland,low,41.74,2025-12-26 16:06:00
3192,Customer_3192,Italy,low,85.09,2025-12-22 13:15:00
3193,Customer_3193,United Kingdom,low,73.66,2025-09-17 18:16:00
3194,Customer_3194,Romania,low,100.39,2025-10-19 14:37:00
