alert_id,transaction_id,customer_id,reason,risk_score,created_at
2697,44109,742,high_amount;night_transaction;foreign_country,75,2026-05-25 00:16:25
2698,44126,1761,foreign_country,40,2026-03-14 06:15:17
2699,44129,3611,high_amount;night_transaction;foreign_country,75,2026-03-01 05:16:45
2700,44169,4161,high_amount;night_transaction;foreign_country,75,2026-01-05 04:12:39
2701,44179,1601,foreign_country,45,2026-03-09 19:40:35
2702,44200,3879,high_amount;night_transaction;foreign_country,85,2026-04-07 04:57:29
2703,44225,4819,high_amount;night_transaction;foreign_country,75,2026-05-30 00:45:34
2704,44238,1256,foreign_country,40,2026-03-07 20:36:16
2705,44239,2255,foreign_country,60,2026-02-10 22:57:43
2706,44251,4767,risk_score_threshold,50,2026-03-20 11:44:19
2707,44252,2773,risk_score_threshold,40,2026-06-08 21:31:49
2708,44296,1437,risk_score_threshold,40,2026-05-02 09:42:13
2709,44326,4228,risk_score_threshold,40,2026-03-30 12:52:53
2710,44334,2079,risk_score_threshold,65,2026-06-02 16:39:35
2711,44370,4378,foreign_country,45,2026-01-02 10:45:13
2712,44380,4890,foreign_country,45,2026-01-17 15:35:39
2713,44416,4166,risk_score_threshold,40,2026-06-19 18:36:35
2714,44424,2882,foreign_country,45,2026-04-10 06:44:30
2715,44435,1062,foreign_country,45,2026-02-21 17:03:48
2716,44446,2910,high_amount;foreign_country,75,2026-03-14 23:00:40
2717,44460,931,risk_score_threshold,40,2026-05-24 15:35:36
2718,44498,3681,high_amount;night_transaction;foreign_country,100,2026-03-28 01:35:50
2719,44511,168,foreign_country,45,2026-06-17 09:29:31
2720,44520,4782,foreign_country,40,2026-03-15 11:59:38
2721,44539,1223,high_amount;night_transaction;foreign_country,85,2026-03-14 04:02:14
2722,44554,3259,foreign_country,45,2026-03-16 07:39:22
2723,44616,4385,risk_score_threshold,65,2026-03-18 20:48:32
2724,44619,2643,risk_score_threshold,40,2026-01-20 11:37:58
2725,44627,2894,risk_score_threshold,40,2026-06-17 20:54:41
2726,44629,1306,risk_score_threshold,50,2026-05-15 08:35:38
2727,44634,4260,foreign_country,45,2026-04-04 06:26:46
2728,44653,1893,high_amount;foreign_country,65,2026-05-23 22:34:49
2729,44662,1642,high_amount;night_transaction;foreign_country,85,2026-03-23 04:37:43
2730,44672,2739,risk_score_threshold,40,2026-02-26 17:09:45
2731,44708,4540,risk_score_threshold,65,2026-03-19 18:44:21
2732,44709,1135,risk_score_threshold,40,2026-05-17 09:31:47
2733,44738,1228,risk_score_threshold,50,2026-01-15 16:35:13
2734,44767,2079,risk_score_threshold,40,2026-02-24 08:53:26
2735,44780,1303,risk_score_threshold,50,2026-04-06 20:50:50
2736,44781,3825,high_amount;night_transaction;foreign_country,75,2026-04-23 01:56:26
2737,44789,4304,risk_score_threshold,40,2026-03-15 19:02:42
2738,44798,3680,risk_score_threshold,40,2026-05-15 16:48:38
2739,44846,497,foreign_country,60,2026-02-21 10:18:59
2740,44893,2703,high_amount;night_transaction;foreign_country,85,2026-05-16 00:27:13
2741,44905,2738,risk_score_threshold,50,2026-04-02 08:43:37
2742,44908,4817,high_amount;foreign_country,50,2026-03-07 22:52:32
2743,44941,1424,high_amount;night_transaction;foreign_country,60,2026-03-19 00:12:26
2744,44942,932,risk_score_threshold,50,2026-02-02 08:05:29
2745,44956,3096,risk_score_threshold,65,2026-03-01 16:35:14
2746,44957,531,foreign_country,55,2026-06-26 14:17:30
2747,44960,3571,foreign_country,45,2026-02-16 13:50:03
2748,44986,2453,high_amount;night_transaction;foreign_country,60,2026-02-20 03:11:58
2749,45007,2217,foreign_country,45,2026-02-15 08:25:08
2750,45013,4617,foreign_country,60,2026-01-20 09:08:31
2751,45035,932,risk_score_threshold,50,2026-03-30 18:44:59
2752,45093,1762,high_amount;night_transaction;foreign_country,85,2026-05-07 01:36:00
2753,45106,4228,risk_score_threshold,40,2026-05-15 09:17:57
2754,45143,4114,high_amount;night_transaction;foreign_country,75,2026-06-14 04:25:27
2755,45155,4303,foreign_country,45,2026-01-05 19:30:42
2756,45158,27,risk_score_threshold,40,2026-02-15 20:26:32
2757,45164,1945,foreign_country,95,2026-03-31 12:24:23
2758,45171,2843,night_transaction;foreign_country,45,2026-04-08 04:35:17
2759,45195,233,foreign_country,45,2026-02-17 13:20:43
2760,45198,743,risk_score_threshold,50,2026-04-08 23:24:27
2761,45211,4152,risk_score_threshold,50,2026-06-25 21:32:42
2762,45223,1309,foreign_country,70,2026-03-07 15:49:01
2763,45229,1605,risk_score_threshold,65,2026-03-15 07:16:17
2764,45258,1881,foreign_country,70,2026-03-06 20:01:22
2765,45267,4663,risk_score_threshold,50,2026-02-18 14:06:04
2766,45293,3668,risk_score_threshold,40,2026-05-30 07:06:58
2767,45299,823,high_amount;foreign_country,90,2026-05-26 22:52:34
2768,45309,4486,risk_score_threshold,65,2026-03-13 22:10:32
2769,45316,1303,foreign_country,70,2026-04-11 06:33:33
2770,45397,1825,risk_score_threshold,40,2026-05-17 15:55:39
2771,45402,1128,risk_score_threshold,50,2026-03-02 12:25:19
2772,45417,3928,high_amount;night_transaction;foreign_country,75,2026-05-31 02:53:32
2773,45469,1299,risk_score_threshold,40,2026-02-24 09:37:41
2774,45471,2283,night_transaction;foreign_country,55,2026-01-23 04:22:10
2775,45479,328,foreign_country,45,2026-05-27 15:28:07
2776,45494,2325,risk_score_threshold,40,2026-06-26 17:46:40
2777,45513,2031,risk_score_threshold,65,2026-05-25 23:41:33
2778,45515,958,risk_score_threshold,40,2026-04-05 14:13:03
2779,45518,4713,high_amount;night_transaction;foreign_country,75,2026-05-25 02:49:19
2780,45527,736,risk_score_threshold,65,2026-03-12 18:34:03
2781,45535,2121,high_amount;night_transaction;foreign_country,85,2026-02-05 04:34:42
2782,45543,1301,risk_score_threshold,50,2026-06-22 15:12:27
2783,45565,4928,risk_score_threshold,65,2026-01-08 18:08:09
2784,45574,3276,risk_score_threshold,75,2026-03-19 22:04:23
2785,45576,1984,foreign_country,45,2026-04-07 09:15:36
2786,45607,3104,risk_score_threshold,40,2026-04-11 11:09:46
2787,45613,2613,foreign_country,45,2026-01-06 20:46:32
2788,45628,2017,foreign_country,45,2026-03-14 13:01:49
2789,45643,2968,high_amount;night_transaction;foreign_country,85,2026-04-08 04:09:00
2790,45666,1718,risk_score_threshold,40,2026-04-20 10:38:14
2791,45688,2249,risk_score_threshold,65,2026-02-24 12:26:45
2792,45756,4478,risk_score_threshold,50,2026-04-20 11:30:46
2793,45761,824,foreign_country,45,2026-01-09 08:34:48
2794,45762,1901,high_amount;night_transaction;foreign_country,60,2026-03-27 01:06:20
2795,45805,3405,risk_score_threshold,65,2026-04-04 07:36:50
2796,45837,3034,risk_score_threshold,65,2026-04-15 13:34:04
2797,45846,4352,foreign_country,45,2026-02-20 20:54:10
2798,45865,4599,night_transaction;foreign_country,55,2026-02-25 04:42:55
2799,45872,2855,risk_score_threshold,40,2026-03-08 07:30:28
2800,45887,4422,risk_score_threshold,50,2026-05-12 08:55:20
2801,45908,4304,risk_score_threshold,50,2026-05-26 07:03:51
2802,45916,3042,high_amount;night_transaction;foreign_country,100,2026-06-22 04:58:11
2803,45948,3327,high_amount;foreign_country,90,2026-05-05 23:34:40
2804,46007,690,foreign_country,45,2026-05-17 19:04:24
2805,46009,1402,foreign_country,45,2026-01-06 15:45:58
2806,46017,4928,risk_score_threshold,40,2026-02-27 09:23:09
2807,46021,4915,foreign_country,45,2026-03-13 20:11:32
2808,46047,4478,risk_score_threshold,40,2026-01-02 15:24:44
2809,46063,3476,risk_score_threshold,40,2026-06-14 22:31:41
2810,46073,2218,foreign_country,45,2026-03-31 11:09:12
2811,46075,4698,high_amount;foreign_country,90,2026-04-05 23:56:05
2812,46092,932,risk_score_threshold,40,2026-05-25 12:09:57
2813,46103,3276,risk_score_threshold,60,2026-06-03 10:47:44
2814,46109,94,risk_score_threshold,40,2026-01-12 22:03:43
2815,46133,430,risk_score_threshold,40,2026-06-18 12:58:14
2816,46142,1715,foreign_country,60,2026-05-18 20:49:57
2817,46147,4516,foreign_country,45,2026-05-15 07:19:10
2818,46163,1500,foreign_country,45,2026-05-29 09:17:47
2819,46168,493,risk_score_threshold,65,2026-02-08 22:11:15
2820,46191,1234,high_amount;foreign_country,75,2026-06-08 22:52:12
2821,46234,4756,risk_score_threshold,40,2026-03-27 06:51:35
2822,46254,4063,foreign_country,45,2026-03-30 10:49:44
2823,46258,4913,high_amount;night_transaction;foreign_country,70,2026-06-17 02:31:36
2824,46278,4660,high_amount;night_transaction;foreign_country,70,2026-04-04 01:55:49
2825,46279,840,high_amount;night_transaction;foreign_country,75,2026-05-31 03:20:32
2826,46292,2437,risk_score_threshold,65,2026-01-16 16:17:15
2827,46304,2147,foreign_country,45,2026-05-04 11:52:21
2828,46307,2565,foreign_country,45,2026-02-13 10:03:50
2829,46309,3810,foreign_country,45,2026-04-23 13:58:07
2830,46337,456,foreign_country,45,2026-03-02 10:02:34
2831,46341,4166,risk_score_threshold,50,2026-04-18 10:00:43
2832,46405,4486,risk_score_threshold,65,2026-04-25 21:55:07
2833,46416,496,risk_score_threshold,40,2026-03-18 14:25:16
2834,46425,188,high_amount;foreign_country,90,2026-03-21 23:11:09
2835,46426,2325,risk_score_threshold,65,2026-04-13 20:42:17
2836,46436,4663,risk_score_threshold,50,2026-03-11 18:39:44
2837,46457,2319,risk_score_threshold,40,2026-06-18 07:25:17
2838,46458,1437,risk_score_threshold,40,2026-06-06 17:07:34
2839,46479,4219,risk_score_threshold,40,2026-04-24 07:20:02
2840,46485,3341,foreign_country,45,2026-01-29 17:45:23
2841,46499,4124,high_amount;night_transaction;foreign_country,75,2026-05-19 01:25:32
2842,46515,4081,foreign_country,45,2026-04-09 07:46:13
2843,46554,3739,risk_score_threshold,40,2026-05-01 20:24:27
2844,46555,2858,foreign_country,55,2026-06-02 10:07:22
2845,46573,3397,foreign_country,45,2026-01-14 09:04:38
2846,46587,4217,risk_score_threshold,50,2026-03-16 08:16:15
2847,46613,1660,risk_score_threshold,50,2026-06-11 10:48:02
2848,46625,2425,risk_score_threshold,40,2026-04-24 16:07:46
2849,46626,3257,high_amount;night_transaction;foreign_country,85,2026-02-03 02:52:08
2850,46635,2739,risk_score_threshold,40,2026-06-29 23:17:24
2851,46652,4275,foreign_country,45,2026-01-10 16:17:07
2852,46659,690,foreign_country,45,2026-04-28 21:01:15
2853,46663,2310,high_amount;night_transaction;foreign_country,85,2026-05-25 04:22:37
2854,46664,1296,foreign_country,40,2026-04-23 18:03:18
2855,46700,3275,risk_score_threshold,40,2026-02-08 08:05:11
2856,46711,3276,risk_score_threshold,50,2026-06-03 20:08:32
2857,46727,481,high_amount;night_transaction;foreign_country,75,2026-04-07 03:50:43
2858,46750,2924,high_amount;night_transaction;foreign_country,85,2026-05-20 02:19:26
2859,46760,551,foreign_country,60,2026-02-20 15:16:20
2860,46763,3681,risk_score_threshold,50,2026-02-27 17:38:01
2861,46778,4648,foreign_country,45,2026-02-26 14:13:10
2862,46782,3612,risk_score_threshold,40,2026-06-07 11:21:00
2863,46785,1388,risk_score_threshold,50,2026-01-19 12:50:22
2864,46793,3937,high_amount;night_transaction;foreign_country,75,2026-01-07 03:38:13
2865,46809,2107,high_amount;night_transaction;foreign_country,100,2026-04-10 00:32:04
2866,46826,2079,risk_score_threshold,50,2026-06-25 16:18:47
2867,46828,4074,foreign_country,45,2026-02-01 22:51:39
2868,46867,2137,risk_score_threshold,40,2026-04-09 16:22:24
2869,46880,3328,foreign_country,45,2026-06-02 06:18:58
2870,46895,4557,risk_score_threshold,65,2026-05-30 08:55:49
2871,46899,4774,risk_score_threshold,50,2026-03-14 07:56:33
2872,46921,348,high_amount;night_transaction;foreign_country,85,2026-06-23 05:41:48
2873,46932,1533,high_amount;night_transaction;foreign_country,100,2026-06-07 05:36:56
2874,46942,3624,risk_score_threshold,50,2026-06-22 18:23:21
2875,46958,2894,foreign_country,60,2026-05-17 19:02:36
2876,46964,1469,risk_score_threshold,65,2026-03-09 15:00:01
2877,46965,1880,high_amount;night_transaction;foreign_country,85,2026-05-09 01:30:15
2878,46992,365,foreign_country,45,2026-05-20 22:49:43
2879,47002,3731,risk_score_threshold,40,2026-06-09 11:47:47
2880,47008,3779,foreign_country,40,2026-02-04 23:00:16
2881,47010,438,high_amount;foreign_country,90,2026-03-06 22:19:06
2882,47025,1881,foreign_country,70,2026-05-14 21:00:20
2883,47050,1717,high_amount;night_transaction;foreign_country,75,2026-01-21 03:43:06
2884,47081,3190,foreign_country,45,2026-02-13 08:34:07
2885,47125,3668,risk_score_threshold,65,2026-05-17 23:21:10
2886,47139,3491,high_amount;night_transaction;foreign_country,75,2026-05-01 05:19:26
2887,47162,3551,foreign_country,45,2026-02-24 16:03:39
2888,47163,4902,risk_score_threshold,40,2026-05-12 06:55:03
2889,47171,1469,risk_score_threshold,65,2026-03-05 13:37:31
2890,47218,1938,foreign_country,45,2026-03-19 18:25:55
2891,47296,4567,high_amount;night_transaction;foreign_country,85,2026-05-29 02:55:11
2892,47316,1414,high_amount;night_transaction;foreign_country,85,2026-06-07 05:21:25
2893,47320,2746,foreign_country,45,2026-02-02 17:12:52
2894,47341,708,risk_score_threshold,40,2026-03-30 06:37:59
2895,47346,4867,risk_score_threshold,65,2026-05-20 10:41:28
2896,47362,430,risk_score_threshold,40,2026-06-20 18:13:20
2897,47363,349,foreign_country,45,2026-01-27 19:32:25
2898,47386,2255,risk_score_threshold,40,2026-02-11 07:46:51
2899,47388,665,risk_score_threshold,65,2026-05-01 14:08:22
2900,47409,4780,foreign_country,45,2026-02-02 13:06:01
2901,47412,4902,risk_score_threshold,65,2026-01-11 17:59:35
2902,47416,4391,high_amount;night_transaction;foreign_country,75,2026-05-21 03:33:12
2903,47426,3011,risk_score_threshold,65,2026-03-21 12:15:46
2904,47436,1648,foreign_country,45,2026-01-08 10:14:42
2905,47439,4127,foreign_country,45,2026-05-31 22:41:20
2906,47455,3182,night_transaction;foreign_country,45,2026-03-09 05:46:15
2907,47465,3275,risk_score_threshold,65,2026-01-18 23:22:44
2908,47478,4673,foreign_country,45,2026-03-19 11:17:14
2909,47480,2204,risk_score_threshold,65,2026-04-26 22:15:41
2910,47507,4860,high_amount;night_transaction;foreign_country,100,2026-03-15 02:11:25
2911,47508,4505,high_amount;foreign_country,65,2026-04-02 23:17:36
2912,47526,4648,high_amount;night_transaction;foreign_country,75,2026-03-29 05:38:49
2913,47544,3592,high_amount;night_transaction;foreign_country,85,2026-06-26 04:44:58
2914,47546,2116,foreign_country,45,2026-02-25 19:37:05
2915,47551,806,foreign_country,45,2026-06-28 18:38:40
2916,47560,2984,high_amount;night_transaction;foreign_country,60,2026-04-13 03:33:04
2917,47567,3275,risk_score_threshold,65,2026-01-08 18:42:10
2918,47575,4996,high_amount;night_transaction;foreign_country,75,2026-03-10 00:05:03
2919,47612,4041,risk_score_threshold,40,2026-03-07 17:36:55
2920,47642,1766,risk_score_threshold,50,2026-03-08 13:06:06
2921,47657,882,risk_score_threshold,65,2026-04-12 20:24:34
2922,47665,2961,high_amount;night_transaction;foreign_country,75,2026-05-13 03:58:18
2923,47666,2103,foreign_country,45,2026-05-25 17:54:34
2924,47681,4689,high_amount;night_transaction;foreign_country,85,2026-04-12 05:13:24
2925,47724,2738,risk_score_threshold,40,2026-01-27 18:13:09
2926,47730,4538,foreign_country,45,2026-04-16 14:51:31
2927,47749,1660,risk_score_threshold,50,2026-04-19 14:41:13
2928,47770,680,high_amount;night_transaction;foreign_country,75,2026-05-16 03:08:23
2929,47794,2319,risk_score_threshold,40,2026-06-16 07:45:08
2930,47803,912,high_amount;night_transaction;foreign_country,75,2026-01-12 01:41:19
2931,47828,3547,risk_score_threshold,40,2026-06-07 14:28:16
2932,47842,1803,foreign_country,45,2026-04-23 10:02:49
2933,47877,1622,foreign_country,45,2026-04-01 06:43:35
2934,47899,4138,foreign_country,45,2026-04-08 20:33:58
2935,47900,2643,risk_score_threshold,40,2026-05-20 17:48:58
2936,47926,713,risk_score_threshold,40,2026-06-23 15:47:17
2937,47933,992,high_amount;night_transaction;foreign_country,75,2026-02-08 02:37:44
2938,47949,339,foreign_country,60,2026-06-19 21:00:45
2939,47968,3476,risk_score_threshold,65,2026-01-30 11:34:25
2940,47979,3784,foreign_country,45,2026-04-15 19:48:08
2941,47991,2563,risk_score_threshold,40,2026-04-01 12:28:38
2942,48006,2894,risk_score_threshold,40,2026-02-23 08:39:44
2943,48014,426,high_amount;night_transaction;foreign_country,85,2026-06-20 03:03:22
2944,48032,4467,foreign_country,45,2026-04-12 06:21:35
2945,48075,4126,foreign_country,45,2026-04-05 13:15:56
2946,48100,1544,risk_score_threshold,40,2026-03-19 08:12:56
2947,48103,4540,risk_score_threshold,40,2026-01-12 21:54:53
2948,48112,2079,risk_score_threshold,50,2026-02-28 13:09:30
2949,48142,597,high_amount;night_transaction;foreign_country,75,2026-05-14 05:01:58
2950,48170,931,risk_score_threshold,40,2026-06-06 14:55:27
2951,48175,3696,foreign_country,70,2026-04-28 09:25:26
2952,48183,1177,foreign_country,45,2026-06-16 18:05:19
2953,48206,4338,high_amount;night_transaction;foreign_country,100,2026-03-20 05:55:04
2954,48215,2437,risk_score_threshold,50,2026-01-19 10:43:15
2955,48216,3765,high_amount;night_transaction;foreign_country,75,2026-03-21 04:49:05
2956,48287,4622,foreign_country,40,2026-06-26 23:50:50
2957,48297,3818,risk_score_threshold,75,2026-05-14 21:00:05
2958,48300,2671,risk_score_threshold,75,2026-01-12 10:49:29
2959,48303,257,risk_score_threshold,40,2026-02-08 15:56:29
2960,48342,268,high_amount;night_transaction;foreign_country,60,2026-01-10 00:36:38
2961,48344,1876,risk_score_threshold,50,2026-03-26 13:35:02
2962,48346,2788,foreign_country,85,2026-04-26 19:13:35
2963,48348,4628,risk_score_threshold,40,2026-03-16 19:12:57
2964,48352,1373,high_amount;night_transaction;foreign_country,85,2026-01-22 02:11:18
2965,48358,2673,high_amount;foreign_country,75,2026-06-15 23:20:25
2966,48392,2090,high_amount;night_transaction;foreign_country,100,2026-02-04 00:15:33
2967,48408,430,risk_score_threshold,50,2026-01-22 07:25:59
2968,48427,666,foreign_country,45,2026-01-22 14:46:16
2969,48435,2343,foreign_country,45,2026-05-01 20:09:33
2970,48445,4705,foreign_country,60,2026-01-28 23:17:05
2971,48450,417,foreign_country,40,2026-03-10 16:04:53
2972,48473,363,foreign_country,45,2026-04-21 16:15:04
2973,48477,3547,risk_score_threshold,40,2026-06-12 22:12:23
2974,48478,1321,foreign_country,45,2026-05-08 17:34:11
2975,48510,2632,foreign_country,45,2026-04-09 21:15:49
2976,48543,623,foreign_country,45,2026-05-21 17:55:55
2977,48544,2080,high_amount;night_transaction;foreign_country,100,2026-03-13 04:17:40
2978,48556,2738,risk_score_threshold,40,2026-02-27 09:16:40
2979,48578,2368,high_amount;night_transaction;foreign_country,60,2026-02-24 02:13:38
2980,48619,1303,foreign_country,60,2026-04-07 18:42:20
2981,48623,4533,risk_score_threshold,40,2026-05-05 11:07:19
2982,48625,2506,foreign_country,45,2026-05-22 11:10:53
2983,48630,1315,high_amount;foreign_country,90,2026-03-07 23:50:32
2984,48650,3809,risk_score_threshold,40,2026-05-20 18:04:11
2985,48653,4617,risk_score_threshold,50,2026-01-28 16:03:14
2986,48696,3266,foreign_country,45,2026-04-02 13:57:48
2987,48702,4055,foreign_country,45,2026-03-29 10:18:20
2988,48711,4959,high_amount;night_transaction;foreign_country,85,2026-01-07 02:17:18
2989,48713,4478,risk_score_threshold,65,2026-01-29 07:51:19
2990,48765,3644,high_amount;foreign_country,90,2026-03-25 22:02:41
2991,48776,1856,high_amount;foreign_country,75,2026-03-01 23:17:53
2992,48783,2234,high_amount;night_transaction;foreign_country,85,2026-04-18 04:33:35
2993,48788,4126,foreign_country,45,2026-04-04 11:21:39
2994,48794,4203,foreign_country,45,2026-03-02 08:23:59
2995,48805,1920,risk_score_threshold,50,2026-01-04 15:35:06
2996,48811,520,high_amount;night_transaction;foreign_country,85,2026-05-19 03:27:33
2997,48813,3150,risk_score_threshold,40,2026-05-02 16:05:33
2998,48825,1140,high_amount;night_transaction;foreign_country,85,2026-04-20 00:18:20
2999,48848,1795,foreign_country,45,2026-04-07 08:01:41
3000,48852,4047,high_amount;night_transaction;foreign_country,100,2026-03-09 03:40:17
3001,48859,4663,foreign_country,60,2026-02-23 18:54:59
3002,48862,4020,risk_score_threshold,40,2026-01-17 09:51:35
3003,48873,4540,risk_score_threshold,40,2026-04-28 09:16:54
3004,48883,4304,risk_score_threshold,65,2026-05-15 22:57:03
3005,48886,3750,risk_score_threshold,40,2026-01-31 21:06:01
3006,48912,2773,foreign_country,60,2026-03-24 20:06:50
3007,48931,4965,risk_score_threshold,65,2026-02-06 08:15:37
3008,48943,3640,risk_score_threshold,40,2026-01-12 17:43:09
3009,48979,3161,foreign_country,45,2026-04-11 17:13:25
3010,48986,3275,risk_score_threshold,40,2026-03-10 10:29:55
3011,49024,1648,foreign_country,45,2026-05-08 23:39:42
3012,49026,2204,risk_score_threshold,50,2026-02-19 19:50:27
3013,49042,4103,risk_score_threshold,40,2026-06-20 13:39:44
3014,49047,4869,high_amount;night_transaction;foreign_country,75,2026-04-13 01:22:11
3015,49089,4984,high_amount;night_transaction;foreign_country,85,2026-04-03 05:58:36
3016,49121,651,foreign_country,45,2026-02-28 06:52:40
3017,49128,3104,risk_score_threshold,65,2026-04-25 11:11:39
3018,49129,2947,foreign_country,45,2026-06-28 23:51:09
3019,49135,3318,risk_score_threshold,65,2026-05-22 09:58:36
3020,49140,2636,foreign_country,45,2026-03-11 13:56:55
3021,49170,2869,risk_score_threshold,50,2026-02-17 21:55:51
3022,49190,4926,risk_score_threshold,65,2026-02-24 16:33:28
3023,49215,4714,high_amount;night_transaction;foreign_country,75,2026-06-25 05:03:56
3024,49224,3974,risk_score_threshold,40,2026-03-07 08:41:33
3025,49237,30,foreign_country,45,2026-05-13 14:01:56
3026,49249,1560,foreign_country,45,2026-05-07 13:22:39
3027,49269,2907,high_amount;night_transaction;foreign_country,75,2026-03-28 00:20:56
3028,49272,3681,risk_score_threshold,50,2026-05-09 15:49:18
3029,49303,663,foreign_country,45,2026-01-08 23:04:44
3030,49309,4119,foreign_country,60,2026-05-25 14:26:06
3031,49314,2589,foreign_country,45,2026-05-06 12:24:09
3032,49322,269,foreign_country,45,2026-01-24 20:17:53
3033,49325,1453,foreign_country,45,2026-06-23 17:34:58
3034,49332,4176,foreign_country,55,2026-04-23 13:43:44
3035,49335,611,foreign_country,45,2026-04-17 12:21:27
3036,49387,4858,high_amount;foreign_country,75,2026-03-08 23:17:56
3037,49409,1913,foreign_country,45,2026-03-28 12:47:05
3038,49413,2808,risk_score_threshold,40,2026-01-18 16:34:28
3039,49441,1308,foreign_country,45,2026-01-05 20:26:20
3040,49463,2873,foreign_country,70,2026-03-31 11:52:57
3041,49467,3952,high_amount;foreign_country,65,2026-03-24 23:22:05
3042,49481,397,risk_score_threshold,40,2026-01-29 06:19:04
3043,49495,882,risk_score_threshold,40,2026-03-02 11:41:15
3044,49507,1135,risk_score_threshold,65,2026-04-06 11:16:59
3045,49524,515,foreign_country,45,2026-03-27 07:05:55
3046,49538,3964,foreign_country,60,2026-03-24 12:18:14
3047,49578,1603,foreign_country,45,2026-01-15 20:47:11
3048,49589,3879,risk_score_threshold,40,2026-02-09 10:33:59
3049,49630,2591,risk_score_threshold,65,2026-03-25 11:46:19
3050,49679,3273,foreign_country,45,2026-01-20 21:19:37
3051,49704,1920,risk_score_threshold,40,2026-02-25 07:50:23
3052,49712,743,risk_score_threshold,50,2026-04-16 09:01:53
3053,49760,2620,foreign_country,45,2026-03-14 20:07:12
3054,49762,1155,foreign_country,45,2026-05-10 10:24:31
3055,49782,1766,risk_score_threshold,50,2026-05-31 11:34:08
3056,49788,2886,night_transaction;foreign_country,45,2026-04-01 03:42:25
3057,49817,1875,risk_score_threshold,50,2026-04-03 14:05:15
3058,49821,2563,risk_score_threshold,40,2026-05-12 15:10:21
3059,49843,1642,foreign_country,45,2026-05-31 08:58:04
3060,49849,3858,high_amount;foreign_country,50,2026-06-05 23:52:25
3061,49850,399,high_amount;foreign_country,65,2026-06-04 22:57:12
3062,49878,1643,high_amount;night_transaction;foreign_country,85,2026-06-29 03:26:15
3063,49879,2042,risk_score_threshold,65,2026-01-19 20:40:09
3064,49889,4228,risk_score_threshold,65,2026-06-28 18:22:13
3065,49906,2176,foreign_country,45,2026-02-25 13:03:21
3066,49935,3967,high_amount;night_transaction;foreign_country,85,2026-02-05 02:16:16
3067,49940,3640,risk_score_threshold,50,2026-02-19 20:02:25
3068,49946,321,risk_score_threshold,65,2026-06-29 06:30:05
3069,49949,4806,high_amount;night_transaction;foreign_country,75,2026-01-23 02:39:26
3070,49990,3815,risk_score_threshold,50,2026-03-27 12:44:46
3071,49998,1012,risk_score_threshold,65,2026-06-13 19:23:27
3072,50023,3899,foreign_country,40,2026-06-22 19:59:07
3073,50069,1422,risk_score_threshold,40,2026-01-18 21:19:27
3074,50089,312,high_amount;night_transaction;foreign_country,85,2026-06-09 02:43:19
3075,50097,4208,foreign_country,45,2026-04-05 21:22:48
3076,50146,3093,high_amount;night_transaction;foreign_country,60,2026-03-28 04:37:56
3077,50149,1469,risk_score_threshold,65,2026-01-31 21:10:29
3078,50215,1965,risk_score_threshold,50,2026-03-24 14:25:01
3079,50222,1296,foreign_country,55,2026-04-21 08:35:48
3080,50228,2671,risk_score_threshold,60,2026-05-11 21:10:46
3081,50232,195,risk_score_threshold,50,2026-05-10 07:12:37
3082,50233,4478,risk_score_threshold,40,2026-06-03 15:25:53
3083,50264,3754,foreign_country,45,2026-04-20 13:11:45
3084,50274,4083,high_amount;foreign_country,75,2026-06-09 22:22:39
3085,50281,1881,risk_score_threshold,50,2026-02-22 08:41:37
3086,50282,714,foreign_country,45,2026-05-31 20:20:44
3087,50294,3642,foreign_country,60,2026-04-27 15:25:37
3088,50313,2585,risk_score_threshold,40,2026-06-16 21:14:04
3089,50340,4617,risk_score_threshold,40,2026-05-02 08:17:32
3090,50357,1417,high_amount;night_transaction;foreign_country,85,2026-02-02 02:20:06
3091,50371,3559,risk_score_threshold,40,2026-04-11 09:17:02
3092,50372,4103,risk_score_threshold,65,2026-05-24 17:18:44
3093,50392,2225,risk_score_threshold,65,2026-04-09 19:38:14
3094,50403,4722,foreign_country,45,2026-05-21 17:50:17
3095,50414,879,risk_score_threshold,40,2026-05-11 14:24:44
3096,50454,1586,night_transaction;foreign_country,45,2026-04-13 02:04:09
3097,50476,2133,foreign_country,45,2026-01-26 22:00:53
3098,50479,665,risk_score_threshold,50,2026-03-26 19:05:26
3099,50490,3815,high_amount;night_transaction;foreign_country,60,2026-02-01 00:29:35
3100,50493,3536,risk_score_threshold,40,2026-05-14 20:12:57
3101,50505,400,high_amount;night_transaction;foreign_country,75,2026-03-29 02:34:26
3102,50507,3517,risk_score_threshold,40,2026-02-12 10:41:45
3103,50526,3371,risk_score_threshold,65,2026-04-03 23:30:05
3104,50534,4946,risk_score_threshold,40,2026-01-14 21:28:16
3105,50539,1195,high_amount;foreign_country,65,2026-05-26 23:48:18
3106,50553,4926,risk_score_threshold,40,2026-05-27 06:05:13
3107,50562,2556,risk_score_threshold,40,2026-05-17 10:14:54
3108,50593,621,high_amount;night_transaction;foreign_country,75,2026-04-15 01:34:57
3109,50620,3753,high_amount;night_transaction;foreign_country,85,2026-04-11 02:20:04
3110,50627,3126,risk_score_threshold,40,2026-05-04 17:43:17
3111,50634,2770,risk_score_threshold,50,2026-01-03 12:34:51
3112,50662,1610,high_amount;foreign_country,60,2026-03-29 23:31:59
